shipment_id,customer_id,origin_city,destination_city,carrier,shipment_mode,distance_km,package_weight,weather_condition,traffic_level,shipment_status,delay_hours,shipment_date
725,b4cdf18e-eb99-45f9-89a0-9b00852e8fba,Qiancheng,Hangou,FedEx,Road,2826,77,Fog,Low,Exception,62,5/6/2026
726,7022d59c-f8b5-4ca1-a83a-e6159bb6f370,Krajan,João Pinheiro,DHL,Air,648,53,Rain,Medium,Delivered,49,1/6/2025
727,ab8d405b-cef4-437c-aa6a-ef9f0db5a826,Kislovodsk,Suren,BlueDart,Road,1712,50,Heatwave,High,In Transit,63,5/8/2026
728,13b6ebd8-c6c2-4096-8faa-f3aed795464d,Hanjiashu,Arras,DHL,Sea,1335,11,Fog,Medium,Delivered,18,1/23/2026
729,d75481b5-1180-4b1a-b8a8-5b3533ad3978,Āshkhāneh,Nizhniy Lomov,Delhivery,Air,2603,72,Heatwave,Low,In Transit,48,5/2/2025
730,4b1eb43b-1082-48e4-b5c8-0a3ecce7d56d,Xinglong,Novaya Tavolzhanka,UPS,Sea,2026,73,Storm,High,Delayed,15,3/27/2024
731,c2a74583-e6b7-4fa9-b842-1ce0246a87b2,Ágios Stéfanos,Huacheng,DHL,Air,1695,44,Storm,Medium,Delayed,55,2/29/2024
732,bb432f6e-b094-49a1-affa-b8049c5f5fa4,Logung,Byahoml’,BlueDart,Air,582,6,Fog,Low,Delivered,4,6/22/2025
733,dd59ce9a-2df6-434f-8fd5-75a34e4d9164,Bandundu,Pilcomay,BlueDart,Road,511,39,Storm,Medium,Delayed,16,8/7/2025
734,7fb76122-5873-46cf-ad45-10d6c966c912,Lexington,eSikhawini,BlueDart,Road,2092,13,Rain,High,Delayed,67,1/15/2025
735,ead32b87-2d1b-4d8c-a14e-b163dcbb223e,Asmara,Arcoverde,BlueDart,Air,2867,41,Rain,High,Delivered,44,10/20/2024
736,37563d68-66e3-4742-bae6-e9775ea5e069,Qal‘eh-ye Khvājeh,Zaranj,BlueDart,Road,166,35,Storm,High,In Transit,68,5/19/2024
737,df93f0f3-db42-4f38-8e84-13b8d8c4d19b,Junaynat Raslān,Rāvar,UPS,Rail,1863,30,Rain,High,In Transit,28,7/5/2025
738,3f0db8b2-99aa-4774-8857-1a652e0a713e,Santo Anastácio,Alor Setar,BlueDart,Road,1162,69,Clear,High,Exception,44,2/26/2024
739,69c4cfcf-2bbf-4011-aa0f-641fba622452,Barrie,Ágios Athanásios,UPS,Rail,2680,45,Heatwave,High,In Transit,72,8/3/2025
740,0c4c1e3c-613a-43d5-b436-924fb0a76c21,Wutun,Nanbao,DHL,Rail,1536,80,Storm,Medium,In Transit,60,2/15/2024
741,e205397e-70d9-45a1-9e26-0727da394f45,Narva-Jõesuu,Lyon,UPS,Rail,396,97,Fog,Low,In Transit,5,1/28/2026
742,849b4459-a068-4617-9444-c3b1dc2cb56e,Kansas City,Liyang,DHL,Air,1100,67,Rain,Medium,In Transit,34,4/29/2025
743,ba5e3f77-0cc1-4628-89ef-17ade20f9bee,Balaogan,Lanchyn,UPS,Sea,1245,80,Heatwave,Medium,Delivered,2,8/14/2024
744,e684e452-044f-4ebd-b729-2655d0bfe161,Concepción Tutuapa,Sendai-shi,BlueDart,Air,1885,88,Fog,Low,Delivered,19,3/27/2024
745,7132eee1-f13a-4dc3-bf83-73dd7e337583,Gornyy,Heishui,DHL,Air,1136,54,Rain,Low,Delayed,44,12/2/2025
746,14a56288-d452-43c0-ab2e-27b2c196765a,Wichit,Xiuying,Delhivery,Rail,2423,56,Heatwave,High,Delivered,53,4/24/2024
747,a7bd18be-09cd-4ab0-b44e-557f803fd022,Tanggung,Liquica,DHL,Sea,1416,2,Heatwave,Medium,Delayed,61,7/3/2024
748,1fe6cfdb-76f1-441e-b107-a49f3af79815,Orvault,Sundsvall,BlueDart,Sea,1581,17,Heatwave,Medium,In Transit,52,6/9/2025
749,d00d7a0e-5b3d-4886-a7d8-964866d6393b,Karangtalun,Mataya,DHL,Sea,322,6,Clear,High,In Transit,52,3/26/2025
750,4044d546-3007-44fd-a1a4-b972e5f78dc8,Hurghada,Naguilian,Delhivery,Sea,1239,22,Heatwave,Medium,Delayed,19,3/2/2026
751,0147fe56-8bcd-4340-99a8-67bae4e9a4a2,Hövsan,Tulle,Delhivery,Road,1668,75,Storm,High,Delivered,67,3/24/2026
752,ce6a42fb-fae6-4b9f-84a3-7b35a1aa38a2,Timiryazevo,Thị Trấn Ngọc Lặc,BlueDart,Road,845,6,Heatwave,High,In Transit,70,8/1/2025
753,acd39b92-0d43-4fdf-81f2-5a54c76503dc,Kostyantynivka,Diancun,FedEx,Sea,1258,89,Fog,High,Exception,34,2/14/2026
754,d8adc2e5-f649-4f07-87b8-f4d523e13ced,Huanghe,Palocabildo,UPS,Road,1486,52,Fog,Medium,Exception,58,6/12/2024
755,610841ee-1200-4ece-ba9f-dc6683d41bfc,Comitancillo,Leopoldina,DHL,Sea,579,25,Storm,Low,In Transit,62,10/29/2025
756,598346dd-6256-4654-b209-8a6508ac8f40,Jablah,Orlando,Delhivery,Road,2420,6,Storm,Medium,Delivered,3,4/3/2026
757,28bda00a-bb3f-4ec0-8df9-d4002acb64b4,Kamárai,Vila Nova de Santo André,DHL,Rail,2057,11,Heatwave,Low,Exception,52,10/9/2025
758,21e036aa-27aa-4042-ab37-f2820992fc98,Marco de Canaveses,Katsuyama,FedEx,Sea,347,27,Fog,Medium,Delayed,58,12/18/2025
759,76526f9e-d396-4e77-9237-1b2335ca6162,Al Aḩmadī,Hiratsuka,UPS,Rail,1757,69,Fog,Low,Delayed,5,7/11/2025
760,f616cd2d-3339-463d-969b-5b37b8df94ee,Cikawunggading,Kayes,Delhivery,Rail,2485,66,Clear,Medium,Delayed,18,2/5/2026
761,57dfd92d-35f7-48c9-810b-6037e8c6b2de,Dong Liang’erzhuang,Novotitarovskaya,DHL,Road,1160,95,Rain,High,Delayed,0,6/29/2025
762,5248fd80-3303-4dd1-82f0-38c2771070a5,Waterloo,Donja Brela,Delhivery,Air,2216,57,Clear,High,In Transit,55,8/12/2025
763,d6d543ec-3372-44ae-b677-554d6a42a32c,Clermont-Ferrand,Caramuca,Delhivery,Rail,1720,4,Storm,High,In Transit,19,12/6/2025
764,c1bf0598-bfac-4946-85c5-c0701f9f9f5e,Dunleer,Jinji,FedEx,Rail,2071,65,Clear,High,Delivered,2,12/9/2025
765,46760145-f2e3-4f38-8d59-32e28243d88c,Annan,Panggungsari,UPS,Rail,81,71,Rain,High,Exception,29,8/24/2024
766,93054cc6-f838-446d-b65c-a0c6b517d35d,Uppsala,Paty do Alferes,Delhivery,Sea,1559,28,Rain,Low,Delayed,2,2/23/2024
767,d53930cc-8d08-40bb-98d4-49bbe1ce5809,Baoshan,Yūki,BlueDart,Rail,1093,26,Heatwave,Medium,Delayed,0,8/20/2025
768,673af4f6-c529-45a3-858d-a13f65d10526,Liuyuan,Ciparay,FedEx,Rail,1130,78,Heatwave,Medium,Exception,48,1/10/2025
769,c5ae9d4b-614b-4903-9fc5-37c23c0119d4,Xiexiong,Huayucachi,DHL,Rail,1225,12,Heatwave,High,Delayed,68,1/25/2025
770,0cb15e2d-b7ff-44ae-ae6d-8a8a85803f17,Chanthaburi,Doña Remedios Trinidad,FedEx,Air,487,67,Clear,Medium,In Transit,12,12/3/2025
771,1093b835-c426-4980-be8f-c69375330fb6,Saint-Jouan-des-Guérets,Quilmaná,BlueDart,Rail,2059,89,Storm,Low,Delivered,26,1/23/2026
772,c101b916-b47d-4845-9935-497528ed0e86,Portelinha,Kożuchów,DHL,Rail,495,32,Storm,High,Delivered,18,11/16/2024
773,4552dae6-0dbb-45e6-9f0c-9f5ba7ca42a1,Constance,Kuala Lumpur,DHL,Sea,2800,65,Rain,Medium,Exception,29,10/12/2025
774,b3188712-63a5-4a30-a3ec-fb1af944e3ec,San Jose,Ylämaa,DHL,Sea,2958,93,Clear,High,In Transit,18,10/16/2024
775,cd9d106b-59cd-4fb1-8b78-37410049cd9c,Auas,San Miguel,FedEx,Air,760,19,Rain,Medium,In Transit,24,3/30/2025
776,f4aec01a-21f3-4537-9402-bc9a9ababf95,Bistrica pri Tržiču,Zijin,FedEx,Air,483,47,Heatwave,High,Delayed,31,3/13/2026
777,b146be86-c9f1-4eca-8aab-4bfe69a20691,Järfälla,Tokār,DHL,Road,690,19,Clear,High,Delivered,59,9/15/2025
778,546d19d9-e99c-4475-9572-56b58705cc1e,Kotablolong,Rahayu,FedEx,Air,201,50,Heatwave,High,In Transit,30,12/6/2024
779,d441c2ac-678c-4f16-adc8-ff910471c759,Porto Feliz,Nai Harn,DHL,Air,2221,86,Clear,Medium,Delayed,45,2/19/2025
780,970cd3ee-e740-41c7-997c-efdd0bbd8073,Qom,Chalcos,Delhivery,Road,878,59,Heatwave,High,Delayed,25,2/13/2026
781,759debeb-e71d-4e8d-99b1-d2ce7bf1b745,Marbel,Belén de Umbría,UPS,Rail,2942,65,Storm,High,Delayed,72,3/29/2026
782,cf76e5d9-94ea-4d6f-b4a6-273496635b72,Jarocin,Ōiso,FedEx,Rail,2315,94,Heatwave,Low,Exception,27,3/5/2026
783,b541e5a1-ae22-41ca-bb28-d434616540b8,Berģi,Penza,UPS,Sea,1270,20,Storm,Medium,In Transit,44,8/4/2024
784,a4c241ab-479c-4d1e-a70f-8104f4ecad43,Cikaduen,Verkhnya Rozhanka,FedEx,Rail,2160,97,Rain,Low,Delivered,30,7/26/2024
785,089bec64-6b7f-45d5-adb2-3e0b9f0ad505,Wuqishan,Solnechnyy,BlueDart,Rail,1727,95,Storm,Low,Delayed,67,6/12/2025
786,45692896-093f-4dcb-a0bf-f362b31bcc6e,Khawr Maksar,Nanniu,UPS,Road,728,27,Rain,Low,Exception,33,2/28/2026
787,2714b16f-941f-4216-8775-ddcf717f671b,Protección,Xinqiao,FedEx,Road,793,45,Fog,High,Exception,29,3/17/2024
788,754dd597-48d6-4d40-8600-007811d8141a,Želetava,Zhentou,UPS,Rail,452,33,Storm,Low,Delivered,59,2/22/2026
789,6f3fc2dd-19b8-4a7a-ac4d-14a0f2ea2b47,Mattaldi,Ban Huai Thalaeng,BlueDart,Road,597,97,Storm,High,In Transit,3,5/27/2024
790,d8817eca-56a1-4bcb-9483-3d66cd748315,Meizhuang,Verkhozim,Delhivery,Road,1348,34,Fog,Low,Exception,54,2/16/2024
791,4b7e7579-5e58-48dd-95b7-c71bae4d5a53,Purwosari,Kuching,DHL,Air,2913,31,Rain,High,In Transit,60,8/7/2024
792,85e7b78f-8cff-429b-abae-416cfd5dcfad,Sartrouville,Makoua,UPS,Road,1990,78,Clear,High,In Transit,60,6/9/2024
793,7e022e22-aa31-41da-8a8f-ec88d40db018,Liuhe,Połomia,UPS,Sea,1440,48,Heatwave,Low,In Transit,25,10/21/2025
794,a64690bb-6374-4f78-9161-a336f8fc1ef0,Shanxiahu,Richmond,Delhivery,Air,2795,96,Fog,Low,Delayed,57,2/16/2024
795,cca0db46-342b-49e7-9dac-3fe660a80ae3,Seynod,Jingdu,DHL,Road,2035,7,Heatwave,High,Exception,48,8/4/2025
796,83b89a01-f0f2-4c6f-86fc-3c020514025c,Nynäshamn,Āstārā,FedEx,Sea,2473,45,Fog,Low,Delivered,21,7/19/2024
797,d24aeee7-9006-4646-b9a4-caa65867c487,Kadupinang,Rengasdengklok,Delhivery,Road,2359,80,Rain,High,Exception,59,1/27/2026
798,6f3823b9-8daf-465c-b173-4def061bb310,San Francisco,Tejar,DHL,Air,2297,76,Fog,High,In Transit,62,12/20/2024
799,90a14e45-b344-4649-b4c0-bebaba245239,Sūrāb,Verkhnya Syrovatka,Delhivery,Rail,834,3,Rain,High,Delayed,32,9/13/2024
800,9b11b261-edf6-49d7-9009-7680ea47e1a1,Pinglumiao,Chignayhua,UPS,Sea,732,9,Heatwave,Low,Delivered,23,6/7/2025
801,c4d1f960-6927-408f-8589-08b787770ea2,Nagasaki-shi,Pilchowice,Delhivery,Air,1551,62,Rain,Low,Delayed,2,12/7/2024
802,d6d53cc2-dae8-4af4-bbdf-4146b1d6f13b,Huacrachuco,Baishuiyang,DHL,Sea,2168,15,Rain,Low,Delayed,72,4/15/2026
803,d80f648d-3c2c-47b7-a4c7-f286d2049626,Vingåker,Kuantan,Delhivery,Air,852,97,Storm,High,Delivered,72,4/10/2024
804,f859b160-3f9d-4348-ab4b-bbd55b398dd3,Bulakbanjar,Mattaldi,Delhivery,Road,2505,35,Heatwave,High,In Transit,53,7/13/2025
805,92cadf4a-2bc9-45d3-aa1e-8f8f52cb6612,Mporokoso,Jūybār,Delhivery,Air,445,87,Clear,High,Delivered,28,5/2/2025
806,2d31c13d-7e42-40e5-94b4-90d8251dcc05,Riosucio,Dulyapino,FedEx,Rail,1143,28,Storm,Medium,In Transit,3,7/9/2025
807,608d9b2d-e99a-4609-bf34-0832c8875ad0,Lloque,Santa Cruz del Sur,BlueDart,Air,251,68,Clear,Low,Delayed,23,12/20/2024
808,1d65fbee-fd0c-4c4b-aebb-4197920ca896,Sadek,Dongen,DHL,Road,2426,96,Rain,Low,Delayed,55,12/29/2024
809,22c4701f-5e60-4e38-9805-8532472f8fdd,Denver,Romans-sur-Isère,DHL,Sea,2436,15,Heatwave,High,Delayed,37,4/6/2026
810,c2686283-a342-4381-870a-4e0c448bfee3,Siheyuan,Padre Burgos,BlueDart,Air,1355,72,Heatwave,Medium,Exception,40,3/13/2026
811,84b887c9-4de0-48bc-945f-2379613900fc,Guanqian,Mysiadło,FedEx,Road,455,54,Heatwave,High,Delayed,52,2/4/2026
812,57dc45ba-6c03-405d-9ac5-1b7ed4dfc18c,San Ignacio de Velasco,Hewan,Delhivery,Road,2572,77,Rain,Medium,Delivered,59,3/17/2026
813,02b14a7d-5f3e-41a4-84fe-a39f51dc7eee,Glagahan,Rehoboth,Delhivery,Air,1224,71,Rain,High,Delayed,71,1/15/2026
814,db459820-4050-42ce-b9e6-028da7902d30,Yanggu,Naikoten Dua,UPS,Sea,1074,44,Clear,Low,Exception,10,5/18/2026
815,aca26aa6-6980-4967-a3cf-d7945eeb5d43,Mashi,Ladoang,BlueDart,Sea,535,100,Storm,Medium,In Transit,48,2/10/2026
816,50f05539-200a-4db3-af21-4ab7b7af08d7,Křižanov,Lampihung,UPS,Road,1045,100,Rain,High,Exception,26,5/6/2024
817,9d3a7de3-80a4-4906-a7fc-61c656a0f99a,Campinas,Senj,Delhivery,Rail,228,67,Fog,Medium,Delivered,47,5/15/2026
818,cbf9ae57-b8dd-4944-9f65-255031e4395e,Seixezelo,Golden,Delhivery,Road,1497,62,Storm,High,Exception,2,3/5/2025
819,c59e7228-acc8-4f4f-8e59-04b1da4da068,Aranas Sur,Creil,Delhivery,Sea,990,55,Rain,Low,In Transit,4,5/11/2026
820,75c8fe00-f868-4ab9-bf79-36080eee6944,Kunyang,Todorovo,UPS,Rail,487,30,Rain,Medium,Exception,19,10/28/2024
821,d4adfbac-a066-47f0-9141-713d48f1e878,Bondoufle,Joinville,UPS,Road,235,83,Rain,High,In Transit,9,7/23/2025
822,d4685563-9403-40fb-97f9-ec5f1e0c3ed4,Ustrzyki Dolne,Poříčí nad Sázavou,UPS,Rail,999,88,Fog,High,In Transit,4,1/29/2025
823,2e34dc7d-97be-43a8-ab3a-ad2db0ce4614,Alexandria,Seleuš,UPS,Road,1367,64,Fog,High,Delivered,17,3/3/2025
824,d002527e-f4a1-46c7-8727-feced23edca9,Calibutbut,Lagny-sur-Marne,FedEx,Road,2966,98,Rain,High,Exception,7,5/9/2024
825,8a788876-f10a-4f1b-9802-89ae465446bb,Lühua,Khadan Khāk,FedEx,Air,1657,5,Rain,High,Delivered,1,4/1/2024
826,cf721c29-d415-4556-81f6-8a5a74be1657,Fuji,Tāngāil,BlueDart,Rail,1832,51,Heatwave,Medium,Delayed,47,3/11/2026
827,f8f3045b-09a3-4e0b-a23d-c2773c1a4b9f,Shuangqiao,Frankfort,FedEx,Road,1541,73,Clear,Low,Delayed,19,3/9/2025
828,9e9d2ec8-9f7f-4934-a68d-fdf154cde054,Kájov,Mekarsari,BlueDart,Road,204,76,Clear,Medium,In Transit,32,3/17/2025
829,40d22679-0c53-43e7-b6c8-a1bae0d597a9,Bielawa,Muramvya,UPS,Road,2923,65,Fog,High,In Transit,6,2/17/2026
830,39451eb2-240d-4721-8e5f-aac2110f7aa5,Huntsville,Pedreira,UPS,Road,1615,91,Rain,Medium,In Transit,69,12/6/2025
831,cfe7c18e-c2ca-471a-ba9a-d946cda8c68c,Opaka,Sukacai Tengah,BlueDart,Sea,1998,25,Heatwave,High,Exception,8,2/24/2024
832,2f52ac08-5f08-417c-ae21-5651972a6374,Calimita,Malianchuan,FedEx,Sea,1409,34,Rain,High,In Transit,49,12/22/2024
833,e7ba9bfb-291c-4b8c-b378-401126b92802,Haoxinying,Itapevi,Delhivery,Rail,1195,50,Clear,High,In Transit,35,6/9/2024
834,19f83e41-cef6-4925-a0a6-7a854a0f37fe,Dachun,Pedra Azul,FedEx,Sea,967,58,Storm,Low,Delayed,42,9/1/2024
835,65acf206-b7cf-44a4-ac31-d77cce1c4836,Rila,Wangping,FedEx,Sea,776,73,Clear,Low,In Transit,21,4/8/2025
836,071c0861-55aa-4054-9b4e-076c2700507f,Ma‘arrat an Nu‘mān,Sugihwaras,FedEx,Air,746,86,Rain,Low,Delivered,30,8/7/2024
837,d67254b7-0c19-4bfd-9aea-f402b36600a1,Jiuchi,Rattanaburi,BlueDart,Sea,1121,74,Rain,Medium,Delayed,12,5/16/2026
838,5306ca56-d5f5-40f0-bf38-2632d327f2d6,Aeka,San Francisco,DHL,Sea,826,16,Clear,Low,In Transit,47,6/1/2024
839,d6a4fffd-5a90-4947-bc78-2df3c8f2570f,Sumuranyar,Padre Nabeto,BlueDart,Air,2934,7,Fog,Medium,In Transit,30,8/27/2024
840,d47b3e97-907d-4877-a7e1-87bed3c4f680,Tanda,Nancy,BlueDart,Air,1851,47,Storm,Low,In Transit,43,4/5/2025
841,3753ddae-e7f9-414c-9687-3476397824ff,Höshigiyn-Ar,Nicosia,UPS,Air,868,82,Clear,Low,In Transit,26,5/20/2024
842,54c2f53c-5933-4fbc-ae4a-88e7e2637af7,Vänersborg,Veliki Grđevac,Delhivery,Sea,1011,67,Clear,Medium,In Transit,47,3/11/2026
843,6fb77a19-ea68-4155-9ad3-d508214867f3,Azenhas do Mar,Debrecen,UPS,Air,2440,14,Heatwave,High,Delivered,34,2/13/2026
844,69602f25-5716-4394-a093-b127e21f3f7c,Pondokunyur,Água Levada,FedEx,Road,842,42,Heatwave,High,In Transit,46,10/5/2024
845,caeca93b-fea7-40fc-8a1f-96ff4d802796,Ad Dawḩah,Novorossiysk,Delhivery,Air,1319,20,Rain,Low,Exception,12,5/19/2024
846,5c287a00-a029-4c75-a712-f2c6e3639856,Tangga,Korenëvo,BlueDart,Rail,2313,15,Clear,Medium,Delayed,61,11/18/2024
847,0b38fb4a-5871-46d9-8b9f-8235dcabb1d9,Rudnyy,Novozavidovskiy,DHL,Air,2264,21,Storm,High,Delayed,17,10/2/2025
848,371dda30-ad97-44b4-b5df-2965445fff43,Biliri,Lankaran,FedEx,Sea,132,44,Rain,Medium,Delivered,64,11/21/2025
849,0073cfae-ca62-4013-8868-9677fde52ce5,Tayirove,Río Hondo,Delhivery,Sea,1418,93,Fog,Medium,In Transit,11,3/24/2025
850,c2ee75f4-5918-4058-b4eb-b8bfcc058645,Guia,Bayt ‘Ūr at Taḩtā,UPS,Road,2821,6,Storm,Medium,In Transit,28,8/11/2025
851,4878b619-3079-424e-b390-cba01a7d521f,Ouégoa,Astorga,Delhivery,Road,583,20,Fog,High,Delayed,15,3/17/2025
852,5c375af3-d4f2-4db4-a46e-c6f0ce3dc8d5,Mainri,Dongxin,BlueDart,Road,2406,33,Fog,Low,Delivered,14,5/22/2024
853,8b2881d6-9e51-4448-8ff7-fb6b3862afd2,La Mesa,Hamburg,DHL,Sea,488,71,Heatwave,Low,In Transit,38,8/28/2024
854,a9ae4e10-f9f2-4486-b92f-c1e54e0ac53d,Mañazo,Purbalingga,DHL,Road,1608,54,Clear,Medium,Delayed,66,8/12/2024
855,14810ef4-2084-4355-a258-fc48f59987ca,El Calafate,"Palmas De Gran Canaria, Las",BlueDart,Sea,2138,16,Fog,Medium,Exception,6,7/12/2024
856,77f0abd4-1c45-4351-90ab-2d080e4aac44,Pinaring,Frederiksberg,DHL,Sea,764,92,Clear,High,Delayed,47,1/19/2026
857,d9a859ef-6a8a-4386-8a83-9008147e1dd4,Mölndal,Villa María,Delhivery,Rail,2007,42,Storm,Low,Exception,31,7/27/2024
858,e1b0731f-8728-4e80-8eca-740bcd79dd6f,Talayan,Qiantang,Delhivery,Sea,823,90,Clear,Medium,Delivered,42,5/20/2024
859,1b45f29e-a969-4b10-b771-0ce066cfb4b3,Huili Chengguanzhen,Saint-Étienne-du-Rouvray,UPS,Sea,1716,66,Rain,High,Delivered,55,3/14/2025
860,b36d4914-7def-440b-814e-877239dfcfc3,Stockholm,Heishan,DHL,Road,2505,57,Heatwave,High,Exception,44,7/24/2024
861,1604aef1-7549-4b0e-9415-fac5438b1e45,Kariaí,Changtang,BlueDart,Rail,1162,86,Clear,High,Delayed,7,3/3/2026
862,286bc63d-817a-4119-a7b1-431494cda2ef,Ar Ramthā,Komarno,FedEx,Air,2840,9,Rain,Low,In Transit,44,5/23/2024
863,2bdd6970-1f76-4f8f-913f-b78a0558c83d,Pulong Sampalok,Uppsala,DHL,Road,1784,84,Storm,Medium,Delivered,43,4/22/2026
864,4749292e-92cc-4635-97f5-5ae56f31a0d4,Ponta Grossa,Bajomulyo,FedEx,Rail,2359,51,Storm,High,Delayed,46,3/18/2025
865,1026c0da-3ab3-4160-b7e4-aeb6dda26b2f,La Virtud,Padangtiji,BlueDart,Road,2541,60,Heatwave,High,Delivered,35,3/27/2024
866,4b4c334a-9b1b-455e-94b6-f58e4355c2a7,Da Nang,Cangchang,Delhivery,Sea,2117,91,Heatwave,High,In Transit,39,8/24/2025
867,c1b4a981-8c0a-486f-a6e8-516ea21cdd7f,Roioen,Banjar Desa,BlueDart,Rail,1891,20,Rain,Medium,Delayed,8,4/5/2024
868,f4143209-4542-4b0c-a7b2-4f181016d8ab,Osasco,Lianghekou,UPS,Rail,211,66,Rain,Low,Delayed,36,10/14/2024
869,5dbba4c5-9bfd-4b22-af0b-3c215a73f180,Hương Sơn,Tatarbunary,BlueDart,Sea,1700,30,Fog,Medium,In Transit,37,12/31/2025
870,c5823a56-d6a1-451d-bcc3-1142903ccd98,Buyun,Shashūbay,UPS,Sea,2452,57,Heatwave,Low,Delivered,48,2/27/2026
871,152df47d-eb0d-4c10-813d-4ab70634bd9c,Niedźwiedź,Hejiang,DHL,Road,144,60,Storm,Medium,Exception,55,11/17/2025
872,210def20-2c60-4957-b37a-ec8c7b8d0b5b,Hehe,Novopodrezkovo,UPS,Air,1137,74,Fog,Low,In Transit,45,5/10/2026
873,6b4503b1-feaf-41d9-bd44-58384b0e6f8d,Nema,Barra,FedEx,Rail,1152,26,Heatwave,Low,Delivered,24,4/10/2025
874,f26303e6-2a85-4cc8-837c-d07984572b17,Chiriguaná,Troitskoye,UPS,Sea,1618,98,Heatwave,High,Delayed,66,8/29/2025
875,2f7d48e4-133a-4de6-baeb-8ab7a16e104c,Caotang,Cimaragas,UPS,Sea,903,12,Storm,Medium,Delivered,34,2/23/2024
876,d3cd3ce0-4ebe-4fc7-89aa-8fa2409d35d3,Riđica,Yuqi,BlueDart,Air,1465,61,Clear,High,In Transit,59,2/27/2026
877,696cc3dc-568f-465d-b006-5bcccfd6207c,Long’an Chengxiangzhen,Buenaventura,Delhivery,Sea,1244,12,Heatwave,Medium,Exception,45,5/16/2026
878,fc6bf324-9ea9-42ca-9901-bdc172b17266,Krajan Dua Padomasan,Anthoúsa,FedEx,Sea,1516,17,Storm,Low,Delivered,1,7/26/2024
879,452dfeea-75c1-4dd6-994f-40d76fa1011b,Khal’ch,Polen,DHL,Rail,1484,91,Storm,Medium,Exception,9,4/8/2025
880,d5d48f2b-e442-4e83-a896-988529f0b377,Shazikou,Kampokpok,Delhivery,Air,442,82,Storm,High,Delivered,16,7/24/2025
881,838b8dac-9487-478d-9b0f-f91b9f7f0f35,Novo Horizonte,Mallawī,BlueDart,Sea,1915,73,Rain,Medium,Delivered,7,10/19/2024
882,4f215a4a-763c-4355-b0ee-26f70ef4c802,Taibai,Huambo,FedEx,Air,2653,13,Fog,Low,Exception,21,1/23/2025
883,5cb2739d-efc9-4be1-aa47-f76f4486b5c3,Gaoguan,El Paso,FedEx,Road,1976,44,Storm,High,Exception,51,1/13/2025
884,5958b1b6-d591-4cb7-94ab-eb9cc1c3765e,Dan Sadau,Tirana,FedEx,Road,832,86,Storm,Medium,Exception,21,8/9/2025
885,940c28b1-944d-4ce4-b2ba-df32ab0efb39,Yatunpu,Naifalo,BlueDart,Road,2646,62,Rain,Medium,Exception,36,12/24/2025
886,976a5153-aad2-4e4d-b547-e89588e3a6ef,Lipa City,Wadeng,UPS,Air,2866,36,Fog,Medium,Delayed,5,11/2/2025
887,090a3069-1cb7-4ae6-bdf7-ff5d1af83af7,La Uvita,San Isidro,BlueDart,Sea,674,61,Storm,Low,Delivered,41,1/13/2025
888,5ff51a57-e54b-4baa-a766-e98360a09e48,Yanjiang,Tinambacan,BlueDart,Air,2416,44,Storm,Low,Delivered,11,9/17/2025
889,8791fa08-1403-45c6-a511-0631a265c8b0,Narva-Jõesuu,Pawili,UPS,Air,2662,55,Rain,High,Delayed,72,7/28/2024
890,bd4d0127-7975-436d-bedf-c1f6b1284261,Kitchener,Igreja,Delhivery,Air,1934,84,Storm,High,Delayed,60,8/12/2025
891,9f9da61c-5ddd-4625-987b-6b9055734aef,Novopokrovskaya,Okotoks,BlueDart,Air,1174,3,Rain,Medium,In Transit,72,5/4/2025
892,c0ce2011-c5e8-4c2e-8f3e-bde3ef036849,Dallas,Xinji,Delhivery,Rail,2415,73,Heatwave,Medium,Exception,66,4/8/2026
893,c92b1733-c4af-4f6b-aa7e-0bf252b4781b,Radom,Shaxi,BlueDart,Sea,1563,8,Clear,Medium,Exception,39,1/4/2026
894,e3554f5d-351a-418d-97fd-5413e9b343c5,Jianghai,Santa Rosa,FedEx,Road,322,37,Rain,High,Exception,41,3/12/2025
895,beba2f6b-ffd7-4a29-bce5-e083b0f20d52,Phan Rang-Tháp Chàm,Choujiang,FedEx,Road,1820,76,Storm,High,In Transit,1,5/8/2025
896,4e0579a1-3464-4e85-801c-9cf056f76764,Xincun,Ticaco,BlueDart,Rail,1095,87,Clear,High,Delayed,62,9/30/2024
897,6056372c-6aba-4044-b0b2-5cd9205e09f6,Malinovskiy,Bang Mun Nak,BlueDart,Road,1020,29,Storm,Medium,Delayed,65,6/11/2024
898,2bd80425-4e92-4a02-a2a4-b87154f89250,Nový Knín,Darfield,DHL,Air,1536,53,Heatwave,High,Exception,1,6/10/2025
899,c885d9f0-47a8-4013-9bd7-b05d91a9fd3d,Takub,5 de Mayo,UPS,Air,1957,18,Fog,Low,Delayed,38,10/31/2025
900,5343793f-7803-48b3-be6b-08ff4a3dbe87,Goge,Bayang,DHL,Air,888,55,Clear,Medium,Exception,36,8/12/2024
901,dd472263-3a6a-46de-8748-7d5f132a2e6c,Kuanping,Kula,DHL,Road,497,62,Rain,Low,Delayed,50,5/9/2026
902,59129f3a-300f-4295-a576-0336aaed9e91,Porlamar,San Borja,DHL,Sea,2926,1,Fog,High,In Transit,9,5/10/2026
903,1156ddf0-aa7b-430f-95b4-40ad1aa1967f,Banyuurip,Mouzourás,FedEx,Rail,1175,46,Rain,Medium,Delayed,72,7/10/2025
